                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.6557,                0.79694,                 1.1616,                0.80567,                0.77218,                0.82992,                0.38956,                 1.7378,                 1.0052,                  1.303,             0.00065789,             0.00065789,             0.00065789
                      1,                 1.7215,                0.83103,                   1.19,                0.83157,                0.76791,                0.82739,                0.36596,                 1.7562,                0.98975,                 1.3354,               0.001318,               0.001318,               0.001318
                      2,                 1.7523,                0.86105,                 1.2033,                0.80183,                0.73621,                 0.8107,                0.34753,                 1.9351,                 1.0445,                  1.484,              0.0019715,              0.0019715,              0.0019715
                      3,                 1.7484,                0.86963,                 1.2037,                0.84901,                0.77077,                0.84658,                0.38701,                 1.7581,                0.96807,                 1.3231,              0.0019703,              0.0019703,              0.0019703
                      4,                 1.7544,                 0.8661,                 1.2028,                0.81187,                0.76504,                 0.8301,                0.37305,                 1.7979,                0.93704,                 1.3621,              0.0019703,              0.0019703,              0.0019703
                      5,                 1.8171,                0.89404,                 1.2285,                0.79611,                 0.7765,                0.83918,                0.38323,                 1.7209,                 1.0494,                 1.2944,              0.0019604,              0.0019604,              0.0019604
                      6,                 1.7791,                0.88188,                 1.2137,                0.79026,                0.77193,                0.82248,                0.38275,                 1.7235,                 0.9487,                 1.3181,              0.0019505,              0.0019505,              0.0019505
                      7,                 1.7731,                0.87856,                 1.2149,                0.80573,                0.80659,                0.84648,                0.38643,                 1.7766,                0.96111,                 1.3313,              0.0019406,              0.0019406,              0.0019406
                      8,                  1.749,                0.87517,                 1.2055,                0.79416,                 0.7765,                0.81904,                0.34594,                 1.8045,                 1.0443,                 1.3769,              0.0019307,              0.0019307,              0.0019307
                      9,                 1.7815,                0.87339,                 1.2161,                0.81323,                0.77975,                0.83945,                0.38266,                  1.725,                0.89724,                  1.327,              0.0019208,              0.0019208,              0.0019208
                     10,                 1.7743,                 0.8836,                 1.2238,                0.79654,                 0.8133,                 0.8555,                0.40017,                 1.7249,                0.90977,                 1.3226,              0.0019109,              0.0019109,              0.0019109
                     11,                 1.7658,                0.86351,                 1.2187,                0.78208,                0.79226,                0.83367,                0.39091,                 1.7113,                0.90285,                 1.2841,               0.001901,               0.001901,               0.001901
                     12,                 1.7691,                0.88237,                 1.2197,                0.80558,                0.78951,                0.84364,                0.38085,                 1.7344,                0.90552,                 1.3129,              0.0018911,              0.0018911,              0.0018911
                     13,                 1.7628,                0.86355,                 1.2158,                0.84633,                0.80481,                0.87235,                0.40576,                 1.6652,                0.87323,                 1.2809,              0.0018812,              0.0018812,              0.0018812
                     14,                 1.7415,                0.85004,                 1.2046,                0.84351,                 0.7851,                0.85245,                0.38827,                 1.7292,                0.90393,                  1.293,              0.0018713,              0.0018713,              0.0018713
                     15,                 1.7457,                0.85433,                  1.206,                0.81752,                0.81089,                0.85709,                0.39286,                 1.7384,                0.86116,                 1.3094,              0.0018614,              0.0018614,              0.0018614
                     16,                 1.7543,                0.85942,                 1.2088,                0.79621,                0.81375,                0.84374,                0.38127,                 1.7557,                0.98176,                 1.3045,              0.0018515,              0.0018515,              0.0018515
                     17,                 1.7402,                0.86609,                 1.2071,                0.82447,                0.79656,                0.85136,                0.38792,                 1.7631,                0.90254,                 1.3385,              0.0018416,              0.0018416,              0.0018416
                     18,                  1.744,                0.85189,                  1.208,                0.81868,                0.81503,                0.85833,                0.39339,                 1.7226,                0.88943,                 1.3016,              0.0018317,              0.0018317,              0.0018317
                     19,                 1.7574,                0.86063,                  1.205,                0.81603,                0.82612,                0.86273,                0.39821,                 1.7461,                 0.8443,                 1.3464,              0.0018218,              0.0018218,              0.0018218
                     20,                 1.7501,                 0.8527,                 1.2059,                0.82433,                0.80001,                0.85819,                0.40828,                 1.7274,                0.85933,                 1.3217,              0.0018119,              0.0018119,              0.0018119
                     21,                 1.7632,                0.86633,                 1.2114,                0.82951,                0.80372,                0.86631,                0.39682,                 1.6874,                 0.8446,                 1.2778,               0.001802,               0.001802,               0.001802
                     22,                 1.7377,                 0.8505,                 1.1974,                0.78437,                0.82342,                0.86135,                0.38738,                 1.7025,                0.86831,                 1.2976,              0.0017921,              0.0017921,              0.0017921
                     23,                 1.7343,                0.85996,                 1.1961,                0.84034,                0.78223,                0.85315,                 0.3857,                 1.7287,                0.87378,                 1.3015,              0.0017822,              0.0017822,              0.0017822
                     24,                 1.7138,                0.85342,                 1.2081,                0.84333,                0.73496,                0.82777,                0.37317,                 1.7862,                0.96136,                 1.3403,              0.0017723,              0.0017723,              0.0017723
                     25,                 1.7082,                0.84215,                  1.197,                0.79155,                0.84323,                 0.8722,                0.39906,                 1.7153,                0.85286,                 1.2909,              0.0017624,              0.0017624,              0.0017624
                     26,                 1.7409,                0.84718,                 1.1982,                0.82432,                0.74785,                0.82819,                 0.3681,                 1.7329,                0.91523,                 1.3078,              0.0017525,              0.0017525,              0.0017525
                     27,                 1.7265,                0.83647,                 1.1892,                0.75471,                0.72923,                0.76712,                 0.3184,                 1.8753,                 1.0079,                 1.3929,              0.0017426,              0.0017426,              0.0017426
                     28,                 1.7479,                0.85377,                 1.2033,                0.82807,                0.80732,                 0.8697,                0.40019,                 1.7151,                0.87464,                 1.3185,              0.0017327,              0.0017327,              0.0017327
                     29,                 1.7183,                0.82763,                 1.1873,                0.81195,                0.84748,                0.86653,                0.39519,                 1.6844,                0.82882,                 1.2985,              0.0017228,              0.0017228,              0.0017228
                     30,                 1.6746,                0.81474,                 1.1823,                0.82808,                0.80516,                 0.8667,                0.40372,                 1.6858,                0.86759,                  1.288,              0.0017129,              0.0017129,              0.0017129
                     31,                 1.6737,                0.81454,                 1.1726,                0.84825,                0.79513,                0.86942,                0.39772,                 1.6641,                0.85353,                 1.2907,               0.001703,               0.001703,               0.001703
                     32,                 1.7064,                0.82153,                 1.1841,                0.79102,                0.79943,                0.84965,                0.37478,                  1.724,                0.90375,                 1.3095,              0.0016931,              0.0016931,              0.0016931
                     33,                 1.6879,                0.81465,                 1.1799,                0.81679,                0.77287,                0.84457,                0.39236,                 1.7425,                0.88622,                 1.3026,              0.0016832,              0.0016832,              0.0016832
                     34,                 1.6758,                0.80692,                 1.1751,                0.82719,                0.79799,                0.85583,                0.40532,                 1.6991,                0.87571,                 1.2788,              0.0016733,              0.0016733,              0.0016733
                     35,                 1.6461,                0.80692,                 1.1651,                0.81289,                 0.8216,                0.86378,                 0.3879,                 1.7449,                0.85794,                 1.3337,              0.0016634,              0.0016634,              0.0016634
                     36,                 1.6699,                0.80397,                 1.1725,                 0.8223,                0.81089,                0.85901,                0.39724,                 1.7183,                0.84293,                 1.3066,              0.0016535,              0.0016535,              0.0016535
                     37,                 1.6721,                0.81518,                 1.1776,                0.81456,                0.79799,                0.85864,                0.39965,                 1.7078,                0.87953,                 1.2951,              0.0016436,              0.0016436,              0.0016436
                     38,                 1.6642,                 0.8047,                 1.1788,                0.83002,                0.82551,                0.87672,                0.39836,                 1.7111,                0.87744,                 1.2949,              0.0016337,              0.0016337,              0.0016337
                     39,                 1.6735,                0.81525,                 1.1826,                0.85185,                0.78259,                0.86839,                 0.3968,                 1.7163,                0.84429,                 1.3105,              0.0016238,              0.0016238,              0.0016238
                     40,                 1.6664,                0.79854,                 1.1771,                0.81787,                0.81703,                0.87011,                0.40094,                 1.7461,                0.84408,                 1.3478,              0.0016139,              0.0016139,              0.0016139
                     41,                 1.6342,                0.78205,                 1.1642,                0.82799,                0.79307,                0.85644,                0.39424,                 1.7551,                0.84151,                 1.3271,               0.001604,               0.001604,               0.001604
                     42,                  1.647,                 0.7965,                 1.1654,                0.82011,                0.82092,                0.86651,                0.38925,                 1.7273,                0.90226,                  1.318,              0.0015941,              0.0015941,              0.0015941
                     43,                 1.6421,                0.79765,                  1.166,                0.80854,                0.76838,                0.85045,                0.36947,                 1.7767,                0.86665,                 1.3444,              0.0015842,              0.0015842,              0.0015842
                     44,                 1.6365,                0.79573,                 1.1669,                0.82693,                0.81459,                0.85131,                0.39686,                 1.7581,                0.89669,                 1.3243,              0.0015743,              0.0015743,              0.0015743
                     45,                 1.6377,                0.78679,                 1.1674,                 0.8184,                0.83954,                0.87305,                 0.4089,                  1.704,                0.83589,                 1.2923,              0.0015644,              0.0015644,              0.0015644
                     46,                 1.6494,                  0.788,                 1.1632,                0.83996,                0.82709,                0.87665,                 0.4112,                 1.7302,                0.81253,                 1.3078,              0.0015545,              0.0015545,              0.0015545
                     47,                 1.6325,                0.77739,                 1.1564,                0.83592,                0.80289,                0.87204,                0.40401,                 1.7712,                0.83326,                 1.3435,              0.0015446,              0.0015446,              0.0015446
                     48,                 1.6735,                0.80202,                  1.175,                0.85658,                0.79575,                0.86658,                0.40114,                 1.7056,                 0.8097,                 1.2988,              0.0015347,              0.0015347,              0.0015347
                     49,                 1.6243,                0.78123,                 1.1491,                0.83022,                0.80516,                0.86941,                0.40729,                 1.7062,                0.79917,                 1.3007,              0.0015248,              0.0015248,              0.0015248
                     50,                 1.6201,                0.78491,                 1.1513,                0.81899,                0.81232,                0.86426,                0.39439,                 1.7581,                0.85524,                  1.334,              0.0015149,              0.0015149,              0.0015149
                     51,                 1.6139,                0.77929,                 1.1649,                0.83544,                0.77825,                0.85689,                0.39173,                 1.7434,                0.85354,                 1.3306,               0.001505,               0.001505,               0.001505
                     52,                 1.6156,                0.77608,                 1.1593,                0.81207,                0.80229,                0.86377,                0.39594,                 1.7001,                 0.8368,                 1.3112,              0.0014951,              0.0014951,              0.0014951
                     53,                 1.6389,                0.78454,                 1.1573,                0.82565,                0.78367,                0.85156,                0.37519,                 1.7405,                0.85698,                 1.3362,              0.0014852,              0.0014852,              0.0014852
                     54,                 1.6633,                0.78888,                 1.1735,                0.83276,                0.82521,                0.87135,                0.39998,                 1.7242,                0.80802,                 1.3041,              0.0014753,              0.0014753,              0.0014753
                     55,                  1.663,                0.79209,                 1.1851,                0.80854,                 0.7937,                0.84917,                0.39496,                 1.7298,                0.81469,                 1.2976,              0.0014654,              0.0014654,              0.0014654
                     56,                  1.655,                0.78507,                 1.1753,                0.80998,                0.84384,                0.87342,                0.40999,                 1.6734,                0.84045,                  1.279,              0.0014555,              0.0014555,              0.0014555
                     57,                 1.6458,                0.78628,                   1.17,                0.84601,                0.77925,                0.85818,                0.39033,                 1.7143,                0.83754,                 1.2898,              0.0014456,              0.0014456,              0.0014456
                     58,                 1.6502,                0.77925,                 1.1745,                0.83898,                0.81364,                0.86849,                0.39811,                 1.7283,                0.81664,                 1.3496,              0.0014357,              0.0014357,              0.0014357
                     59,                  1.636,                0.78234,                 1.1582,                0.81874,                0.82184,                0.87742,                0.40438,                 1.7228,                0.83349,                 1.3003,              0.0014258,              0.0014258,              0.0014258
                     60,                 1.6316,                0.77799,                 1.1615,                0.81735,                0.82951,                0.87174,                0.39196,                 1.7536,                0.83452,                 1.3277,              0.0014159,              0.0014159,              0.0014159
                     61,                 1.6332,                0.78002,                 1.1665,                0.81928,                0.82485,                0.87738,                0.39648,                 1.7362,                0.83871,                 1.3042,               0.001406,               0.001406,               0.001406
                     62,                 1.6147,                0.76576,                 1.1497,                0.84545,                0.81089,                0.85861,                0.39605,                 1.7168,                 0.8304,                 1.3085,              0.0013961,              0.0013961,              0.0013961
                     63,                 1.6198,                0.76791,                 1.1614,                0.82786,                0.83524,                0.86763,                0.38576,                 1.7421,                0.80919,                 1.3137,              0.0013862,              0.0013862,              0.0013862
                     64,                 1.6069,                 0.7653,                 1.1587,                0.83219,                0.80996,                0.87397,                0.40086,                  1.735,                0.87189,                 1.3158,              0.0013763,              0.0013763,              0.0013763
                     65,                 1.6171,                0.76949,                 1.1513,                0.81659,                0.84527,                0.87563,                0.40533,                 1.7022,                0.81976,                 1.3106,              0.0013664,              0.0013664,              0.0013664
                     66,                 1.6321,                0.77739,                 1.1679,                0.83838,                0.83234,                0.87089,                0.39808,                 1.7288,                0.81338,                 1.3078,              0.0013565,              0.0013565,              0.0013565
                     67,                 1.6287,                0.77094,                 1.1571,                 0.8237,                0.79653,                0.84854,                0.37151,                 1.7897,                 0.8533,                 1.3567,              0.0013466,              0.0013466,              0.0013466
                     68,                 1.6006,                0.75159,                 1.1471,                0.82398,                0.85387,                0.88826,                0.40844,                 1.7118,                0.81139,                 1.3183,              0.0013367,              0.0013367,              0.0013367
                     69,                 1.6124,                0.75591,                 1.1427,                0.84009,                0.81805,                 0.8763,                0.39609,                 1.7183,                0.80187,                 1.3366,              0.0013268,              0.0013268,              0.0013268
                     70,                 1.6031,                 0.7588,                 1.1421,                0.82566,                0.82778,                0.87389,                0.40459,                 1.7167,                0.83573,                 1.3232,              0.0013169,              0.0013169,              0.0013169
                     71,                 1.6181,                0.76607,                 1.1622,                0.80941,                0.84097,                0.86893,                0.40934,                 1.7126,                0.80126,                 1.3084,               0.001307,               0.001307,               0.001307
                     72,                 1.5815,                0.74796,                 1.1327,                0.83743,                0.81519,                0.87036,                0.39181,                 1.7438,                0.82088,                 1.3286,              0.0012971,              0.0012971,              0.0012971
                     73,                 1.5816,                0.75059,                 1.1381,                0.82245,                0.85817,                0.88063,                0.39948,                 1.7201,                0.78938,                 1.3219,              0.0012872,              0.0012872,              0.0012872
                     74,                 1.5769,                0.74323,                 1.1329,                0.83022,                0.81968,                0.87379,                0.40545,                 1.7109,                0.77767,                 1.3208,              0.0012773,              0.0012773,              0.0012773
                     75,                 1.5425,                 0.7345,                 1.1307,                0.82321,                0.82951,                0.86429,                 0.4042,                 1.7258,                0.80295,                 1.3579,              0.0012674,              0.0012674,              0.0012674
                     76,                 1.5279,                0.72526,                 1.1151,                0.82027,                0.83041,                0.87304,                0.39478,                 1.7294,                0.82394,                 1.3241,              0.0012575,              0.0012575,              0.0012575
                     77,                 1.5697,                0.74118,                 1.1295,                0.83474,                0.80325,                0.86709,                0.39673,                 1.7419,                0.81462,                 1.3148,              0.0012476,              0.0012476,              0.0012476
                     78,                 1.5693,                0.73902,                 1.1334,                 0.8251,                0.83129,                0.87825,                0.41612,                 1.6932,                0.77092,                 1.3003,              0.0012377,              0.0012377,              0.0012377
                     79,                  1.547,                0.73107,                 1.1266,                0.85612,                0.82691,                0.88053,                0.41299,                 1.6978,                0.77559,                 1.2986,              0.0012278,              0.0012278,              0.0012278
                     80,                 1.5228,                0.72966,                 1.1178,                0.83262,                0.84095,                0.87026,                0.40719,                 1.6755,                0.79989,                 1.2975,              0.0012179,              0.0012179,              0.0012179
                     81,                 1.5434,                0.73068,                 1.1226,                0.83704,                0.81948,                0.86564,                0.40354,                 1.6708,                0.82204,                 1.3002,               0.001208,               0.001208,               0.001208
                     82,                 1.5358,                0.73202,                 1.1244,                0.84086,                0.81756,                0.87217,                0.40039,                 1.7592,                0.79298,                 1.3776,              0.0011981,              0.0011981,              0.0011981
